PersonId,PlanYear,BenId,OptionId1,TierId1,EffectiveDate1,EoiPend1,ElectedAmount1,Termed1,CovAmt1,EventCode1,Thumbprint1,Transition,OptionId2,TierId2,EffectiveDate2,EoiPend2,ElectedAmount2,Termed2,CovAmt2,EventCode2,Thumbprint2,Result,BenefitAnalysis,OptionAnalysis,TierAnalysis,EffectiveDateAnalysis,EOIPendAnalysis,CovAmtAnalysis
21394,2024,8,2,0,2022-07-25 00:00:00,0,0.00,0,107000.00,100,922F3CBCE8EC13052557407E1D228C81B5E60A58,===>,2,0,2022-07-25 00:00:00,0,0.00,1,NULL,201,4047DF3B2E9516D8B4538952E7FF07CCCCDBBAA6,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
21394,2024,15,0,0,2024-05-01 00:00:00,0,0.00,0,0.00,100,11E12D257FFC3D8FCCE54AD496DE2230174099FA,===>,0,0,2024-05-01 00:00:00,0,0.00,1,NULL,201,5D98CB1E39D858248FE12114F90EDD7239F423A9,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
21394,2024,21,1,0,2024-05-01 00:00:00,0,0.00,0,0.00,100,5915DA99F74FDEF4EFA5ECA8F13114AC7BEFE5F9,===>,1,0,2024-05-01 00:00:00,0,0.00,1,NULL,201,C0C52BABA745B7EED24CC4D9C4A9899483318BDB,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
21466,2024,1,0,0,2024-01-22 00:00:00,0,0.00,0,0.00,100,4403EB537D029B4049283CCB5043FAD96FDA023B,===>,0,0,2024-01-22 00:00:00,0,0.00,0,0.00,329,32B43827EAE885FFAAC29C35272492FBD5B9A414,===>>,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE
21466,2024,4,2,0,2024-01-22 00:00:00,0,0.00,0,104000.00,100,F0AC86CA1270AE5E7B1194EABAC71C40D0FCD422,===>,2,0,2024-01-22 00:00:00,0,0.00,0,104000.00,329,227387E33549E1405B5242A07A631549B491A4FB,===>>,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE
21466,2024,33,1,0,2024-01-22 00:00:00,0,0.00,0,0.00,100,ED6923559081DA6720D65909874C42047A7D898E,===>,1,0,2024-01-22 00:00:00,0,0.00,0,0.00,329,CE59051CD76B1E6E1187AEF95745839D5C10902F,===>>,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE
21466,2024,406,0,0,2024-01-22 00:00:00,0,0.00,0,0.00,100,44A137F082B1CEF60A24E366966BC4ED0A4D75AE,===>,0,0,2024-01-22 00:00:00,0,0.00,0,0.00,329,368233B68A6E56A20195CD4AA4609C9DE835C7A0,===>>,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE
21769,2024,2,3,1,2023-05-01 00:00:00,0,0.00,0,0.00,100,461BB274010B983DB0D500DD07B32B2F76006040,===>,3,1,2023-05-01 00:00:00,0,0.00,1,NULL,210,970FE9FB48CC4D46A1C5C90BFDEA39D091B3E476,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
21838,2024,13,1,0,2022-08-29 00:00:00,0,0.00,0,0.00,100,4713BE05B1F5673F2EFABE0AD3A542377BA1BA3B,===>,1,0,2022-08-29 00:00:00,0,0.00,1,NULL,201,354C914078D67DB24F39F332471BE5B4F5196608,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
21838,2024,16,0,0,2024-05-01 00:00:00,0,0.00,0,0.00,100,166CDFAF0765C21828B295B48357FB68283B5E74,===>,0,0,2024-05-01 00:00:00,0,0.00,1,NULL,201,5F766DC8BC1C1446A3B1EC65F9A0043B1E17D7E9,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
21840,2024,3,1,4,2023-05-01 00:00:00,0,0.00,0,0.00,100,7B08A092327FE3E0B7076AF85545A033EE309180,===>,1,4,2023-05-01 00:00:00,0,0.00,1,NULL,201,AB56174CBE2AB55D9CEDFCEA298631997C35C5D7,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
21840,2024,6,5,0,2022-08-29 00:00:00,0,0.00,0,50000.00,100,98CF24EF8B22E047232169F05081F660E537A93E,===>,5,0,2022-08-29 00:00:00,0,0.00,1,NULL,201,88B16D52DAE064415C80009380342DF8635649CB,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
21840,2024,9,2,0,2022-08-29 00:00:00,0,0.00,0,600.00,100,EA1E78F752375695EC1E3914D4909D9E14019CB5,===>,2,0,2022-08-29 00:00:00,0,0.00,1,NULL,201,4806B9950CDB14AAE43C4938CF5F01520AAAB637,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
21841,2024,1,6,3,2022-08-29 00:00:00,0,0.00,0,0.00,100,08C21A344469F64C4262405FB82B6EE48907E947,===>,6,3,2022-08-29 00:00:00,0,0.00,0,0.00,402,6F87E166A48079D7CA4D259C1079FEB1BC44021C,===>>,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE
21841,2024,11,1,0,2024-05-01 00:00:00,0,624.00,0,100.00,100,86CF52FAF837BAB7829F3F294AF1854C0B82AF9F,===>,1,0,2024-05-01 00:00:00,0,624.00,0,100.00,402,080568D412388BDC86BDFF6E076B0387D88EC1C1,===>>,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE
21898,2024,5,5,0,2022-09-06 00:00:00,0,0.00,0,100000.00,100,CCB4B282D1A3FE09351AA1CA09699F08576A13D6,===>,5,0,2022-09-06 00:00:00,0,0.00,1,NULL,201,4F9369E6786A75F6A515C332D1E37AFA32F56223,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
21898,2024,406,1,3,2024-01-12 00:00:00,0,0.00,0,0.00,100,85914C8AD86C287B5944B7EA6A8987164C4857FA,===>,1,3,2024-01-12 00:00:00,0,0.00,1,NULL,201,FF524DB48C9AAABA05A863AF4AE97468C2085C51,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
21905,2024,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,===>,1,1,2024-05-01 00:00:00,0,0.00,0,4150.00,100,2C64FD63E1A256DD53C0317DF3AD2552E8E2101A,===>>,GAIN,NO COMPARE,NO COMPARE,NO COMPARE,NO COMPARE,NO COMPARE
21914,2024,5,0,0,2022-09-06 00:00:00,0,0.00,0,0.00,100,F5A643657CB2C388C9AA2F44B6F5496E1F4AD551,===>,0,0,2022-09-06 00:00:00,0,0.00,1,NULL,201,EDD648D8326A978288643BC888958A9F1DD2DA64,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
21914,2024,21,1,0,2024-05-01 00:00:00,0,0.00,0,0.00,100,5915DA99F74FDEF4EFA5ECA8F13114AC7BEFE5F9,===>,1,0,2024-05-01 00:00:00,0,0.00,1,NULL,201,C0C52BABA745B7EED24CC4D9C4A9899483318BDB,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
22001,2024,9,1,0,2022-09-06 00:00:00,0,0.00,0,250.00,100,138167FD2B0FBD81CA07D4431199DDF4CD275BED,===>,2,0,2024-05-01 00:00:00,0,0.00,0,397.8789,100,532519F205181752401A1BC1927B302C940C8396,===>>,NO CHANGE,CHANGE,NO CHANGE,CHANGED,NO CHANGE,INCREASE
22313,2024,405,0,0,2022-10-10 00:00:00,0,0.00,0,0.00,100,6FF061F8FF4F6B3C70D27FA0D6C1E6EC19894FCF,===>,0,0,2022-10-10 00:00:00,0,0.00,1,NULL,210,D4E74FCD37779FBEA4E0C8C4AE0AD856EC92C780,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
22415,2024,3,2,1,2022-10-17 00:00:00,0,0.00,0,0.00,100,186683C3CDF9BA79F3BCC3FCA496E306D8BE3D15,===>,2,1,2022-10-17 00:00:00,0,0.00,1,NULL,210,AB69C3D67E47ECEB218999981B51563032B2A998,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
22416,2024,406,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,===>,0,0,2024-05-28 00:00:00,0,0.00,0,0.00,104,77B043A5F8B66E7DFB3A138F87607540CCDF89FE,===>>,GAIN,NO COMPARE,NO COMPARE,NO COMPARE,NO COMPARE,NO COMPARE
22529,2024,1,0,0,2023-12-01 00:00:00,0,0.00,0,0.00,100,575F0969AC581FBEE9EE5F7499E6CBCD85788BCB,===>,0,0,2023-12-01 00:00:00,0,0.00,1,NULL,201,B5F4D1DFD0DE3EBECED409769AE9D6EDF1F13AD3,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
22700,2024,8,2,0,2022-11-07 00:00:00,0,0.00,0,88000.00,100,F64708E17CE6F508A8BE047A639F987DD8786325,===>,2,0,2022-11-07 00:00:00,0,0.00,1,NULL,210,77CCDF629CC0846CEE1B860D52B3AD64D72A4AEA,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
22700,2024,11,0,0,2024-05-01 00:00:00,0,0.00,0,0.00,100,4E83692C577882F9CA10FE1ECF71BAD0D39348CA,===>,0,0,2024-05-01 00:00:00,0,0.00,1,NULL,210,7D2F60CBC32DBC64E3A705749E99026D5F16BA94,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
22700,2024,403,0,0,2022-11-07 00:00:00,0,0.00,0,0.00,100,5881AAF5E6A0018A3FCFB4DDCB10168500F18DE6,===>,0,0,2022-11-07 00:00:00,0,0.00,1,NULL,210,FF24BFC2A1772FFDFD5594115373C1EB3BAC44A6,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
22700,2024,406,0,0,2022-11-07 00:00:00,0,0.00,0,0.00,100,8BC351473234F1EC43E90663CADE0E8139234376,===>,0,0,2022-11-07 00:00:00,0,0.00,1,NULL,210,3D3675849146DBDF2687A3F590E4B54452D7A31B,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
22780,2024,2,3,4,2022-11-14 00:00:00,0,0.00,0,0.00,100,E52182671AD09C369ECE680D995B7A554D4A3160,===>,3,4,2022-11-14 00:00:00,0,0.00,1,NULL,201,5B340EA60FB47D969F78F18DC19072C4DFD0FCEC,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
22780,2024,5,25,0,2022-12-16 00:00:00,0,0.00,0,500000.00,100,E0603394E36340B1322FF061765A0F59EDCCDD2C,===>,25,0,2022-12-16 00:00:00,0,0.00,1,NULL,201,8005E6CA1C503E3BDC842EC8E36DCA6C9A5E7D39,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
22965,2024,10,1,0,2022-11-28 00:00:00,0,0.00,0,3518.6653,100,844B1913DE31D63D0D2F652314E0241B6AB71240,===>,1,0,2022-11-28 00:00:00,0,0.00,0,3518.6653,402,3988F3217689F32E2AACC5679254695145621AD0,===>>,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE
22965,2024,16,0,0,2024-05-01 00:00:00,0,0.00,0,0.00,100,166CDFAF0765C21828B295B48357FB68283B5E74,===>,0,0,2024-05-01 00:00:00,0,0.00,0,0.00,402,CD612B264556144E94455508AA6BB7422A6DD314,===>>,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE
23420,2024,11,0,0,2024-05-01 00:00:00,0,0.00,0,0.00,100,4E83692C577882F9CA10FE1ECF71BAD0D39348CA,===>,0,0,2024-05-01 00:00:00,0,0.00,1,NULL,100,1AD8B0E55247C2C4E9ED21F441C877DCA7509B17,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
23423,2024,9,2,0,2023-01-09 00:00:00,0,0.00,0,402.9188,100,50271A137C5B8BF23BB1827E4436AFB062926F1B,===>,2,0,2023-01-09 00:00:00,0,0.00,1,NULL,201,6AE54F954E495D2BE913E78AD6D116BE57AB1DA6,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
23423,2024,15,1,0,2024-05-01 00:00:00,0,275.00,1,NULL,100,9560E64171B929C093AE78E83A9F03B252CDDA4D,===>,1,0,2024-05-01 00:00:00,0,275.00,1,NULL,201,2BD76B538FF4959A105A48DAFA66DE7012F45F04,===>>,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
23427,2024,8,2,0,2023-01-09 00:00:00,0,0.00,0,60000.00,100,78824F82923343E92FF97EF95BC08BE6122AC016,===>,2,0,2023-01-09 00:00:00,0,0.00,1,NULL,201,B6D20C4E1F595A0C67328BAB13A292FDD11E870F,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
23427,2024,11,0,0,2024-05-01 00:00:00,0,0.00,0,0.00,100,4E83692C577882F9CA10FE1ECF71BAD0D39348CA,===>,0,0,2024-05-01 00:00:00,0,0.00,1,NULL,201,B458550EB605C05E9A29F74741BB989F8760805C,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
23427,2024,403,2,0,2023-01-09 00:00:00,0,0.00,0,0.00,100,EB55A98CA576C50BFD6C937821D929737E06B7C9,===>,2,0,2023-01-09 00:00:00,0,0.00,1,NULL,201,8F2270AEE6863B36AD72CF75D1452BFBC98BE38F,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
23503,2024,3,1,1,2023-01-16 00:00:00,0,0.00,0,0.00,100,E55038B8D3BDA24F5A0C78C8E298393C228ECF3D,===>,1,1,2023-01-16 00:00:00,0,0.00,1,NULL,201,0F3C5EF5EB829497B88A0D99067AB40DB1A1AAAB,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
25694,2024,405,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,===>,0,0,2024-05-06 00:00:00,0,0.00,0,0.00,104,1391CCB81DE211968AE0A05A9D41F73E57EA16D4,===>>,GAIN,NO COMPARE,NO COMPARE,NO COMPARE,NO COMPARE,NO COMPARE
25695,2024,13,1,0,2023-05-30 00:00:00,0,0.00,0,0.00,100,337CCC1187FFFBE617032B88F912BF167C4C1593,===>,1,0,2023-05-30 00:00:00,0,0.00,1,NULL,201,A2B6EF43E8D9989707CA58136364C4D93EF9AD58,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
25704,2024,21,0,0,2024-05-01 00:00:00,0,0.00,0,0.00,100,D58254281866B768A3AA17F65139FC3B1B1911F5,===>,0,0,2024-05-01 00:00:00,0,0.00,1,NULL,100,73CAE44574DFFE347825CC70EF4D29763BFE25DE,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
25772,2024,14,1,3,2024-02-01 00:00:00,0,0.00,0,0.00,100,DABDB5692C3A2DDDBD56EDA6F1AE4E4537224790,===>,1,3,2024-02-01 00:00:00,0,0.00,1,NULL,201,786607B1310EC8A9CE6E0F9CE39B5C45A8DE7771,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
25772,2024,403,0,0,2023-06-05 00:00:00,0,0.00,0,0.00,100,574D8B6CA13D88E8193571062159852CCA128D05,===>,0,0,2023-06-05 00:00:00,0,0.00,1,NULL,201,6847A062820E9AE9F0C2ADA28451B32CE7C120D8,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
25785,2024,21,1,0,2024-05-01 00:00:00,0,0.00,0,0.00,100,5915DA99F74FDEF4EFA5ECA8F13114AC7BEFE5F9,===>,1,0,2024-05-01 00:00:00,0,0.00,1,NULL,201,C0C52BABA745B7EED24CC4D9C4A9899483318BDB,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
25829,2024,3,2,3,2023-06-12 00:00:00,0,0.00,0,0.00,100,DF40B532AE7175ECAAB764ED3AD29226D11873DD,===>,2,4,2024-05-01 00:00:00,0,0.00,0,0.00,100,D96C89A81759FF45BFAF160F90E4E1ECE130A0A7,===>>,NO CHANGE,NO CHANGE,CHANGE,CHANGED,NO CHANGE,NO CHANGE
25830,2024,9,2,0,2023-06-12 00:00:00,0,0.00,0,600.00,100,564B96E45F2D4D57D0EAD7413EE02C37E5E4CAA3,===>,2,0,2023-06-12 00:00:00,0,0.00,1,NULL,201,72B6113ECCD977FD223F20A51E587EB0ABB026DB,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
25832,2024,9,2,0,2023-06-12 00:00:00,0,0.00,0,600.00,100,564B96E45F2D4D57D0EAD7413EE02C37E5E4CAA3,===>,2,0,2023-06-12 00:00:00,0,0.00,1,NULL,210,27E20CE42B0AF3DE8E47820258BDAF5C796419B5,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
25832,2024,12,0,0,2024-05-01 00:00:00,0,0.00,0,0.00,100,F1EEBBE3EE7B7222032A92CCB20BA210A59F35FB,===>,0,0,2024-05-01 00:00:00,0,0.00,1,NULL,210,C38905298263EB597E00C17649E810B3D6FDBAD0,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
25833,2024,2,0,0,2023-12-11 00:00:00,0,0.00,0,0.00,100,43864AD87CA4C1E151F7E864DF2C859A0053747C,===>,0,0,2023-12-11 00:00:00,0,0.00,0,0.00,329,ACBCAA3A048DC6D1A6578AB5CB00ABBC32532174,===>>,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE
25837,2024,2,3,1,2023-06-12 00:00:00,0,0.00,0,0.00,100,9BF1373379EA31299AB382802AA92562A63BA12D,===>,3,1,2023-06-12 00:00:00,0,0.00,1,NULL,201,F63CD2DBC092B519050D5F63B08B378E758D128C,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
25837,2024,5,5,0,2023-06-12 00:00:00,0,0.00,0,100000.00,100,E58E4E4891D79A38FE87D9457410F1F17D3361D6,===>,5,0,2023-06-12 00:00:00,0,0.00,1,NULL,201,A8938BA5DA21FE8B41A8C01B5BDBE35FEA03C8BA,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
25837,2024,403,0,0,2023-06-12 00:00:00,0,0.00,0,0.00,100,E9E28E8962CE98AA6EABEDFF6E7B13893AF510DF,===>,0,0,2023-06-12 00:00:00,0,0.00,1,NULL,201,A927088DAEFB7E68242BF08D68AB0EEF5B2F5C36,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
25849,2024,407,0,0,2023-06-12 00:00:00,0,0.00,0,0.00,100,96745D031A34010A0E6A07BC7A66B1E1E7581407,===>,1,3,2024-05-01 00:00:00,0,0.00,0,0.00,100,B5A82A69D94078AE3600236469E0BB3AE1B4F745,===>>,NO CHANGE,GAIN,GAIN,CHANGED,NO CHANGE,NO CHANGE
25857,2024,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,===>,1,0,2024-06-03 00:00:00,0,0.00,0,0.00,103,03A60D5F917A213FE30890B6CB9FC4950159F3D7,===>>,GAIN,NO COMPARE,NO COMPARE,NO COMPARE,NO COMPARE,NO COMPARE
25857,2024,403,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,===>,0,0,2024-06-03 00:00:00,0,0.00,0,0.00,103,3AEDB1F9A78E8A436182B6418307E2530516D3A3,===>>,GAIN,NO COMPARE,NO COMPARE,NO COMPARE,NO COMPARE,NO COMPARE
25866,2024,6,0,0,2023-06-12 00:00:00,0,0.00,0,0.00,100,038BEE861408EBAE76994CB1D8EB63AA2ECDC4F8,===>,0,0,2023-06-12 00:00:00,0,0.00,0,0.00,402,B6ECF9E84105DE000B2E1D73F3374C58AAB2ADBE,===>>,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE
25871,2024,403,0,0,2023-06-12 00:00:00,0,0.00,0,0.00,100,E9E28E8962CE98AA6EABEDFF6E7B13893AF510DF,===>,0,0,2023-06-12 00:00:00,0,0.00,1,NULL,201,A927088DAEFB7E68242BF08D68AB0EEF5B2F5C36,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
26064,2024,3,2,1,2023-06-26 00:00:00,0,0.00,0,0.00,100,0B1B7575E5FEF0FB5A7A926A3EB800DBC003859D,===>,2,2,2024-05-01 00:00:00,0,0.00,0,0.00,100,F66DCF4B09E2EAF7E4A67CF55D1D55056C491D97,===>>,NO CHANGE,NO CHANGE,CHANGE,CHANGED,NO CHANGE,NO CHANGE
26265,2024,6,0,0,2023-06-26 00:00:00,0,0.00,0,0.00,100,E20FB2D399E7FC4D3BAC3619306F6A344874397D,===>,0,0,2023-06-26 00:00:00,0,0.00,1,NULL,201,C289710A33F047AAED5A5DBFBD04A5523482930F,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
26267,2024,15,1,0,2024-05-01 00:00:00,0,780.00,0,100.00,100,DA766899DB2E670EE4DEBAB481E5CD280BBB3CD9,===>,1,0,2024-05-01 00:00:00,0,780.00,1,NULL,201,212A625DE5401907440FD250AB7F1A30C132123F,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
26267,2024,407,0,0,2023-06-26 00:00:00,0,0.00,0,0.00,100,8583D5F60E66F39FE017529481B57C4109EC040B,===>,0,0,2023-06-26 00:00:00,0,0.00,1,NULL,201,F45F8DFC42225390EB861FA9DA1231B0EECBAE21,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
26275,2024,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,===>,0,0,2024-08-01 00:00:00,0,0.00,0,0.00,150,BBCF9710EA3857FAAFB20224BD014446FC7432D8,===>>,GAIN,NO COMPARE,NO COMPARE,NO COMPARE,NO COMPARE,NO COMPARE
26276,2024,4,2,0,2023-06-26 00:00:00,0,0.00,0,104000.00,100,45DD872886DA20A6468D636B5BB7BE08675A8E88,===>,2,0,2023-06-26 00:00:00,0,0.00,1,NULL,210,8CF85AB772736C43B79E37D7B270DEF2292A5B16,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
26276,2024,7,0,0,2023-06-26 00:00:00,0,0.00,0,0.00,100,8581E7CB77C546C13AEB23573ACD3815A4CCD237,===>,0,0,2023-06-26 00:00:00,0,0.00,1,NULL,210,5AD0FB2A1475D4E8E3F81FA963B432C42F66FDA1,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
26276,2024,10,0,0,2023-06-26 00:00:00,0,0.00,0,0.00,100,3669E611AF885F0C829A0151D858327B4A83C8A7,===>,0,0,2023-06-26 00:00:00,0,0.00,1,NULL,210,DCF413128529CB2B7377D31F29CAD9EE2D61A2F8,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
26286,2024,2,1,4,2024-05-01 00:00:00,0,0.00,0,0.00,100,AB7034431DFF437E80F38B18D9386980A862B506,===>,1,3,2024-05-30 00:00:00,0,0.00,0,0.00,402,2C3A3E8C9927422A1FE91D2F9FD8B16EC563546F,===>>,NO CHANGE,NO CHANGE,CHANGE,CHANGED,NO CHANGE,NO CHANGE
26286,2024,21,1,0,2024-05-01 00:00:00,0,0.00,0,0.00,100,5915DA99F74FDEF4EFA5ECA8F13114AC7BEFE5F9,===>,1,0,2024-05-01 00:00:00,0,0.00,0,0.00,402,1078BDC026DCC96BD4555F21CBEE8986EB725040,===>>,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE
26308,2024,4,2,0,2023-07-10 00:00:00,0,0.00,0,59000.00,100,65A499CD10083422F927EAFF71FB08894042D81B,===>,2,0,2023-07-10 00:00:00,0,0.00,0,59000.00,402,F32B10D68AD254B9A4AB7621D3AE578F1FADBB13,===>>,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE
26308,2024,14,1,2,2024-05-01 00:00:00,0,0.00,0,0.00,100,C94947F4E0081834A9012E551A4BA37C44BAEA43,===>,1,1,2024-05-30 00:00:00,0,0.00,0,0.00,402,DD4238D0DE81D77FA42751603427B915C8D55423,===>>,NO CHANGE,NO CHANGE,CHANGE,CHANGED,NO CHANGE,NO CHANGE
26308,2024,406,4,1,2024-05-01 00:00:00,0,0.00,0,0.00,100,46DA6B7C16FFB7B16433613B46C314C20C4EF42C,===>,4,1,2024-05-01 00:00:00,0,0.00,0,0.00,402,B1FE51044E5DDA7675076CDFFB137B9CAFF6920F,===>>,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE
26316,2024,3,1,1,2023-07-10 00:00:00,0,0.00,0,0.00,100,B46CF90ECC6D92F5B96BB3EB988999CDA717C8EE,===>,1,1,2023-07-10 00:00:00,0,0.00,1,NULL,201,0C009BC5C27B6BB32150578A95F4943DECDFAA48,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
26316,2024,6,0,0,2023-07-10 00:00:00,0,0.00,0,0.00,100,01E2D54764A65782E568EA11468760580235F4FE,===>,0,0,2023-07-10 00:00:00,0,0.00,1,NULL,201,6E59AFAACB4810106834C164C2DA95ABBDECA2EE,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
26345,2024,405,0,0,2023-07-17 00:00:00,0,0.00,0,0.00,100,7DA9823E3A0E2DEDFE8986B2EA8469E2F2A28121,===>,0,0,2023-07-17 00:00:00,0,0.00,1,NULL,201,3F6B359DD16175B17E09CB30F52AF29A1E45CEE7,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
26407,2024,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,===>,1,0,2024-05-01 00:00:00,0,100.00,0,100.00,100,2E4FBD16893E216B61B299F3D910DE59C7232762,===>>,GAIN,NO COMPARE,NO COMPARE,NO COMPARE,NO COMPARE,NO COMPARE
26421,2024,15,1,0,2024-05-01 00:00:00,0,2600.00,0,100.00,100,0C33D1553EB150418D971FE758FC92EE4F3D6169,===>,1,0,2024-05-01 00:00:00,0,2600.00,1,NULL,201,65174C5B112495C0718FE134045CDA7E3CC71C0D,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
